State,Phase,Time Period,Time Period Start Date,Time Period End Date,Region,Perc of Pop with Symptoms of Depression,Perc of Pop with Symptoms of Anxiety,Perc of Pop with Symptoms of Either,State,Phase,Time Period,Time Period Start Date,Time Period End Date,Perc of Pop with Symptoms of Depression,Perc of Pop with Symptoms of Anxiety,Perc of Pop with Symptoms of Either,Region_Northeast,Region_South,Region_West
Tennessee,3.1,30,2021-05-12,2021-05-24,South,25.1,26.9,33.5,Tennessee,3.1,30,2021-05-12,2021-05-24,25.1,26.9,33.5,False,True,False
Tennessee,3.1,31,2021-05-26,2021-06-07,South,19.7,25.2,29.2,Tennessee,3.1,31,2021-05-26,2021-06-07,19.7,25.2,29.2,False,True,False
Tennessee,3.1,32,2021-06-09,2021-06-21,South,21.6,26.8,31.3,Tennessee,3.1,32,2021-06-09,2021-06-21,21.6,26.8,31.3,False,True,False
Tennessee,3.1,33,2021-06-23,2021-07-05,South,23.1,26.6,29.8,Tennessee,3.1,33,2021-06-23,2021-07-05,23.1,26.6,29.8,False,True,False
Tennessee,3.2,34,2021-07-21,2021-08-02,South,20.5,24.6,27.6,Tennessee,3.2,34,2021-07-21,2021-08-02,20.5,24.6,27.6,False,True,False
Tennessee,3.2,35,2021-08-04,2021-08-16,South,22.9,28.9,33.2,Tennessee,3.2,35,2021-08-04,2021-08-16,22.9,28.9,33.2,False,True,False
Tennessee,3.2,36,2021-08-18,2021-08-30,South,28.3,35.2,41.7,Tennessee,3.2,36,2021-08-18,2021-08-30,28.3,35.2,41.7,False,True,False
Tennessee,3.2,37,2021-09-01,2021-09-13,South,28.4,33.3,36.8,Tennessee,3.2,37,2021-09-01,2021-09-13,28.4,33.3,36.8,False,True,False
Tennessee,3.2,38,2021-09-15,2021-09-27,South,26.4,33.4,36.5,Tennessee,3.2,38,2021-09-15,2021-09-27,26.4,33.4,36.5,False,True,False
Tennessee,3.2,39,2021-09-29,2021-10-11,South,24.7,29.0,34.6,Tennessee,3.2,39,2021-09-29,2021-10-11,24.7,29.0,34.6,False,True,False
Tennessee,3.3,40,2021-12-01,2021-12-13,South,20.3,26.8,31.4,Tennessee,3.3,40,2021-12-01,2021-12-13,20.3,26.8,31.4,False,True,False
Tennessee,3.3,41,2021-12-29,2022-01-10,South,24.6,27.5,31.3,Tennessee,3.3,41,2021-12-29,2022-01-10,24.6,27.5,31.3,False,True,False
Tennessee,3.3,42,2022-01-26,2022-02-07,South,25.5,29.0,33.9,Tennessee,3.3,42,2022-01-26,2022-02-07,25.5,29.0,33.9,False,True,False
Tennessee,3.4,43,2022-03-02,2022-03-14,South,20.6,24.3,29.7,Tennessee,3.4,43,2022-03-02,2022-03-14,20.6,24.3,29.7,False,True,False
Tennessee,3.4,44,2022-03-30,2022-04-11,South,19.9,27.7,29.8,Tennessee,3.4,44,2022-03-30,2022-04-11,19.9,27.7,29.8,False,True,False
Tennessee,3.4,45,2022-04-27,2022-05-09,South,22.9,27.6,32.1,Tennessee,3.4,45,2022-04-27,2022-05-09,22.9,27.6,32.1,False,True,False
Tennessee,3.5,46,2022-06-01,2022-06-13,South,26.3,32.9,36.2,Tennessee,3.5,46,2022-06-01,2022-06-13,26.3,32.9,36.2,False,True,False
Tennessee,3.5,47,2022-06-29,2022-07-11,South,25.1,30.1,34.5,Tennessee,3.5,47,2022-06-29,2022-07-11,25.1,30.1,34.5,False,True,False
Tennessee,3.5,48,2022-07-27,2022-08-08,South,23.0,27.5,33.6,Tennessee,3.5,48,2022-07-27,2022-08-08,23.0,27.5,33.6,False,True,False
Tennessee,3.6,49,2022-09-14,2022-09-26,South,26.3,34.0,37.9,Tennessee,3.6,49,2022-09-14,2022-09-26,26.3,34.0,37.9,False,True,False
Tennessee,3.6,50,2022-10-05,2022-10-17,South,25.9,32.1,36.3,Tennessee,3.6,50,2022-10-05,2022-10-17,25.9,32.1,36.3,False,True,False
Tennessee,3.6,51,2022-11-02,2022-11-14,South,25.4,33.3,37.2,Tennessee,3.6,51,2022-11-02,2022-11-14,25.4,33.3,37.2,False,True,False
Tennessee,3.7,52,2022-12-09,2022-12-19,South,24.0,30.1,34.2,Tennessee,3.7,52,2022-12-09,2022-12-19,24.0,30.1,34.2,False,True,False
Tennessee,3.7,53,2023-01-04,2023-01-16,South,22.2,30.1,33.9,Tennessee,3.7,53,2023-01-04,2023-01-16,22.2,30.1,33.9,False,True,False
Tennessee,3.7,54,2023-02-01,2023-02-13,South,26.4,31.3,37.3,Tennessee,3.7,54,2023-02-01,2023-02-13,26.4,31.3,37.3,False,True,False
Tennessee,3.8,55,2023-03-01,2023-03-13,South,23.4,29.9,34.1,Tennessee,3.8,55,2023-03-01,2023-03-13,23.4,29.9,34.1,False,True,False
Tennessee,3.8,56,2023-03-29,2023-04-10,South,21.8,29.3,34.2,Tennessee,3.8,56,2023-03-29,2023-04-10,21.8,29.3,34.2,False,True,False
Tennessee,3.8,57,2023-04-26,2023-05-08,South,23.3,27.8,33.6,Tennessee,3.8,57,2023-04-26,2023-05-08,23.3,27.8,33.6,False,True,False
Tennessee,3.9,58,2023-06-07,2023-06-19,South,22.7,32.1,36.5,Tennessee,3.9,58,2023-06-07,2023-06-19,22.7,32.1,36.5,False,True,False
Tennessee,3.9,59,2023-06-28,2023-07-10,South,27.7,33.1,38.1,Tennessee,3.9,59,2023-06-28,2023-07-10,27.7,33.1,38.1,False,True,False
Tennessee,3.9,60,2023-07-26,2023-08-07,South,24.1,30.8,36.2,Tennessee,3.9,60,2023-07-26,2023-08-07,24.1,30.8,36.2,False,True,False
Tennessee,3.10,61,2023-08-23,2023-09-04,South,20.5,22.5,27.6,Tennessee,3.10,61,2023-08-23,2023-09-04,20.5,22.5,27.6,False,True,False
Tennessee,3.10,62,2023-09-20,2023-10-02,South,23.5,30.1,34.6,Tennessee,3.10,62,2023-09-20,2023-10-02,23.5,30.1,34.6,False,True,False
Texas,1,1,2020-04-23,2020-05-05,South,24.4,29.7,34.9,Texas,1,1,2020-04-23,2020-05-05,24.4,29.7,34.9,False,True,False
Texas,1,2,2020-05-07,2020-05-12,South,25.7,32.4,35.9,Texas,1,2,2020-05-07,2020-05-12,25.7,32.4,35.9,False,True,False
Texas,1,3,2020-05-14,2020-05-19,South,24.9,28.8,34.8,Texas,1,3,2020-05-14,2020-05-19,24.9,28.8,34.8,False,True,False
Texas,1,4,2020-05-21,2020-05-26,South,28.8,32.6,37.7,Texas,1,4,2020-05-21,2020-05-26,28.8,32.6,37.7,False,True,False
Texas,1,5,2020-05-28,2020-06-02,South,26.2,31.1,36.9,Texas,1,5,2020-05-28,2020-06-02,26.2,31.1,36.9,False,True,False
Texas,1,6,2020-06-04,2020-06-09,South,30.3,33.0,39.6,Texas,1,6,2020-06-04,2020-06-09,30.3,33.0,39.6,False,True,False
Texas,1,7,2020-06-11,2020-06-16,South,27.6,35.5,39.5,Texas,1,7,2020-06-11,2020-06-16,27.6,35.5,39.5,False,True,False
Texas,1,8,2020-06-18,2020-06-23,South,25.6,32.1,36.2,Texas,1,8,2020-06-18,2020-06-23,25.6,32.1,36.2,False,True,False
Texas,1,9,2020-06-25,2020-06-30,South,28.2,35.9,40.7,Texas,1,9,2020-06-25,2020-06-30,28.2,35.9,40.7,False,True,False
Texas,1,10,2020-07-02,2020-07-07,South,30.5,36.1,41.6,Texas,1,10,2020-07-02,2020-07-07,30.5,36.1,41.6,False,True,False
Texas,1,11,2020-07-09,2020-07-14,South,32.2,40.6,45.9,Texas,1,11,2020-07-09,2020-07-14,32.2,40.6,45.9,False,True,False
Texas,1,12,2020-07-16,2020-07-21,South,32.4,38.4,44.3,Texas,1,12,2020-07-16,2020-07-21,32.4,38.4,44.3,False,True,False
Texas,2,13,2020-08-19,2020-08-31,South,25.7,31.1,37.1,Texas,2,13,2020-08-19,2020-08-31,25.7,31.1,37.1,False,True,False
Texas,2,14,2020-09-02,2020-09-14,South,26.9,32.6,38.2,Texas,2,14,2020-09-02,2020-09-14,26.9,32.6,38.2,False,True,False
Texas,2,15,2020-09-16,2020-09-28,South,28.0,33.2,39.5,Texas,2,15,2020-09-16,2020-09-28,28.0,33.2,39.5,False,True,False
Texas,2,16,2020-09-30,2020-10-12,South,29.0,33.2,38.8,Texas,2,16,2020-09-30,2020-10-12,29.0,33.2,38.8,False,True,False
Texas,2,17,2020-10-14,2020-10-26,South,29.4,34.7,41.4,Texas,2,17,2020-10-14,2020-10-26,29.4,34.7,41.4,False,True,False
Texas,3,18,2020-10-28,2020-11-09,South,31.2,37.2,44.4,Texas,3,18,2020-10-28,2020-11-09,31.2,37.2,44.4,False,True,False
Texas,3,19,2020-11-11,2020-11-23,South,31.4,42.3,47.3,Texas,3,19,2020-11-11,2020-11-23,31.4,42.3,47.3,False,True,False
Texas,3,20,2020-11-25,2020-12-07,South,31.3,38.8,44.1,Texas,3,20,2020-11-25,2020-12-07,31.3,38.8,44.1,False,True,False
Texas,3,21,2020-12-09,2020-12-21,South,31.8,38.0,43.2,Texas,3,21,2020-12-09,2020-12-21,31.8,38.0,43.2,False,True,False
Texas,3,22,2021-01-06,2021-01-18,South,27.6,33.9,39.0,Texas,3,22,2021-01-06,2021-01-18,27.6,33.9,39.0,False,True,False
Texas,3,23,2021-01-20,2021-02-01,South,31.0,38.5,43.4,Texas,3,23,2021-01-20,2021-02-01,31.0,38.5,43.4,False,True,False
Texas,3,24,2021-02-03,2021-02-15,South,28.2,34.8,39.9,Texas,3,24,2021-02-03,2021-02-15,28.2,34.8,39.9,False,True,False
Texas,3,25,2021-02-17,2021-03-01,South,27.6,34.8,40.9,Texas,3,25,2021-02-17,2021-03-01,27.6,34.8,40.9,False,True,False
Texas,3,26,2021-03-03,2021-03-15,South,25.1,30.8,35.7,Texas,3,26,2021-03-03,2021-03-15,25.1,30.8,35.7,False,True,False
Texas,3,27,2021-03-17,2021-03-29,South,25.9,30.3,35.0,Texas,3,27,2021-03-17,2021-03-29,25.9,30.3,35.0,False,True,False
Texas,3.1,28,2021-04-14,2021-04-26,South,25.5,30.9,34.6,Texas,3.1,28,2021-04-14,2021-04-26,25.5,30.9,34.6,False,True,False
Texas,3.1,29,2021-04-28,2021-05-10,South,23.9,28.3,33.1,Texas,3.1,29,2021-04-28,2021-05-10,23.9,28.3,33.1,False,True,False
Texas,3.1,30,2021-05-12,2021-05-24,South,22.8,26.5,32.4,Texas,3.1,30,2021-05-12,2021-05-24,22.8,26.5,32.4,False,True,False
Texas,3.1,31,2021-05-26,2021-06-07,South,23.7,28.0,32.2,Texas,3.1,31,2021-05-26,2021-06-07,23.7,28.0,32.2,False,True,False
Texas,3.1,32,2021-06-09,2021-06-21,South,23.7,26.1,31.7,Texas,3.1,32,2021-06-09,2021-06-21,23.7,26.1,31.7,False,True,False
Texas,3.1,33,2021-06-23,2021-07-05,South,22.4,26.8,31.6,Texas,3.1,33,2021-06-23,2021-07-05,22.4,26.8,31.6,False,True,False
Texas,3.2,34,2021-07-21,2021-08-02,South,26.6,33.9,38.1,Texas,3.2,34,2021-07-21,2021-08-02,26.6,33.9,38.1,False,True,False
Texas,3.2,35,2021-08-04,2021-08-16,South,22.6,28.4,31.9,Texas,3.2,35,2021-08-04,2021-08-16,22.6,28.4,31.9,False,True,False
Texas,3.2,36,2021-08-18,2021-08-30,South,22.5,28.3,32.6,Texas,3.2,36,2021-08-18,2021-08-30,22.5,28.3,32.6,False,True,False
Texas,3.2,37,2021-09-01,2021-09-13,South,27.3,31.9,36.3,Texas,3.2,37,2021-09-01,2021-09-13,27.3,31.9,36.3,False,True,False
Texas,3.2,38,2021-09-15,2021-09-27,South,23.4,26.7,32.5,Texas,3.2,38,2021-09-15,2021-09-27,23.4,26.7,32.5,False,True,False
Texas,3.2,39,2021-09-29,2021-10-11,South,24.7,28.6,34.2,Texas,3.2,39,2021-09-29,2021-10-11,24.7,28.6,34.2,False,True,False
Texas,3.3,40,2021-12-01,2021-12-13,South,21.2,24.9,29.5,Texas,3.3,40,2021-12-01,2021-12-13,21.2,24.9,29.5,False,True,False
Texas,3.3,41,2021-12-29,2022-01-10,South,25.0,31.0,35.1,Texas,3.3,41,2021-12-29,2022-01-10,25.0,31.0,35.1,False,True,False
Texas,3.3,42,2022-01-26,2022-02-07,South,23.2,28.3,32.9,Texas,3.3,42,2022-01-26,2022-02-07,23.2,28.3,32.9,False,True,False
Texas,3.4,43,2022-03-02,2022-03-14,South,25.9,29.5,34.5,Texas,3.4,43,2022-03-02,2022-03-14,25.9,29.5,34.5,False,True,False
Texas,3.4,44,2022-03-30,2022-04-11,South,24.4,28.8,34.3,Texas,3.4,44,2022-03-30,2022-04-11,24.4,28.8,34.3,False,True,False
Texas,3.4,45,2022-04-27,2022-05-09,South,25.9,30.0,34.1,Texas,3.4,45,2022-04-27,2022-05-09,25.9,30.0,34.1,False,True,False
Texas,3.5,46,2022-06-01,2022-06-13,South,24.8,30.5,34.1,Texas,3.5,46,2022-06-01,2022-06-13,24.8,30.5,34.1,False,True,False
Texas,3.5,47,2022-06-29,2022-07-11,South,25.5,32.4,37.0,Texas,3.5,47,2022-06-29,2022-07-11,25.5,32.4,37.0,False,True,False
Texas,3.5,48,2022-07-27,2022-08-08,South,24.3,32.3,36.6,Texas,3.5,48,2022-07-27,2022-08-08,24.3,32.3,36.6,False,True,False
Texas,3.6,49,2022-09-14,2022-09-26,South,26.5,31.9,36.9,Texas,3.6,49,2022-09-14,2022-09-26,26.5,31.9,36.9,False,True,False
Texas,3.6,50,2022-10-05,2022-10-17,South,30.1,35.6,40.3,Texas,3.6,50,2022-10-05,2022-10-17,30.1,35.6,40.3,False,True,False
Texas,3.6,51,2022-11-02,2022-11-14,South,25.9,34.3,38.5,Texas,3.6,51,2022-11-02,2022-11-14,25.9,34.3,38.5,False,True,False
Texas,3.7,52,2022-12-09,2022-12-19,South,27.1,31.3,36.3,Texas,3.7,52,2022-12-09,2022-12-19,27.1,31.3,36.3,False,True,False
Texas,3.7,53,2023-01-04,2023-01-16,South,25.8,28.2,35.4,Texas,3.7,53,2023-01-04,2023-01-16,25.8,28.2,35.4,False,True,False
Texas,3.7,54,2023-02-01,2023-02-13,South,24.4,31.4,36.8,Texas,3.7,54,2023-02-01,2023-02-13,24.4,31.4,36.8,False,True,False
Texas,3.8,55,2023-03-01,2023-03-13,South,23.5,29.1,34.2,Texas,3.8,55,2023-03-01,2023-03-13,23.5,29.1,34.2,False,True,False
Texas,3.8,56,2023-03-29,2023-04-10,South,23.8,30.7,34.8,Texas,3.8,56,2023-03-29,2023-04-10,23.8,30.7,34.8,False,True,False
Texas,3.8,57,2023-04-26,2023-05-08,South,24.5,28.7,34.5,Texas,3.8,57,2023-04-26,2023-05-08,24.5,28.7,34.5,False,True,False
Texas,3.9,58,2023-06-07,2023-06-19,South,24.5,30.8,36.0,Texas,3.9,58,2023-06-07,2023-06-19,24.5,30.8,36.0,False,True,False
Texas,3.9,59,2023-06-28,2023-07-10,South,19.5,24.4,30.4,Texas,3.9,59,2023-06-28,2023-07-10,19.5,24.4,30.4,False,True,False
Texas,3.9,60,2023-07-26,2023-08-07,South,22.9,31.3,35.0,Texas,3.9,60,2023-07-26,2023-08-07,22.9,31.3,35.0,False,True,False
Texas,3.10,61,2023-08-23,2023-09-04,South,19.6,24.9,29.0,Texas,3.10,61,2023-08-23,2023-09-04,19.6,24.9,29.0,False,True,False
Texas,3.10,62,2023-09-20,2023-10-02,South,24.6,28.2,33.6,Texas,3.10,62,2023-09-20,2023-10-02,24.6,28.2,33.6,False,True,False
Utah,1,1,2020-04-23,2020-05-05,West,22.9,28.9,34.7,Utah,1,1,2020-04-23,2020-05-05,22.9,28.9,34.7,False,False,True
Utah,1,2,2020-05-07,2020-05-12,West,22.6,26.0,30.4,Utah,1,2,2020-05-07,2020-05-12,22.6,26.0,30.4,False,False,True
Utah,1,3,2020-05-14,2020-05-19,West,21.2,26.1,30.3,Utah,1,3,2020-05-14,2020-05-19,21.2,26.1,30.3,False,False,True
Utah,1,4,2020-05-21,2020-05-26,West,24.9,25.5,31.9,Utah,1,4,2020-05-21,2020-05-26,24.9,25.5,31.9,False,False,True
Utah,1,5,2020-05-28,2020-06-02,West,22.3,29.7,34.5,Utah,1,5,2020-05-28,2020-06-02,22.3,29.7,34.5,False,False,True
Utah,1,6,2020-06-04,2020-06-09,West,25.3,28.0,34.1,Utah,1,6,2020-06-04,2020-06-09,25.3,28.0,34.1,False,False,True
Utah,1,7,2020-06-11,2020-06-16,West,18.5,32.0,36.0,Utah,1,7,2020-06-11,2020-06-16,18.5,32.0,36.0,False,False,True
Utah,1,8,2020-06-18,2020-06-23,West,27.3,33.3,37.2,Utah,1,8,2020-06-18,2020-06-23,27.3,33.3,37.2,False,False,True
Utah,1,9,2020-06-25,2020-06-30,West,26.0,33.0,36.7,Utah,1,9,2020-06-25,2020-06-30,26.0,33.0,36.7,False,False,True
Utah,1,10,2020-07-02,2020-07-07,West,25.0,29.1,34.7,Utah,1,10,2020-07-02,2020-07-07,25.0,29.1,34.7,False,False,True
Utah,1,11,2020-07-09,2020-07-14,West,24.2,29.5,34.3,Utah,1,11,2020-07-09,2020-07-14,24.2,29.5,34.3,False,False,True
Utah,1,12,2020-07-16,2020-07-21,West,28.5,34.6,37.8,Utah,1,12,2020-07-16,2020-07-21,28.5,34.6,37.8,False,False,True
Utah,2,13,2020-08-19,2020-08-31,West,22.7,30.4,34.4,Utah,2,13,2020-08-19,2020-08-31,22.7,30.4,34.4,False,False,True
Utah,2,14,2020-09-02,2020-09-14,West,22.0,29.2,33.3,Utah,2,14,2020-09-02,2020-09-14,22.0,29.2,33.3,False,False,True
Utah,2,15,2020-09-16,2020-09-28,West,26.8,33.9,38.5,Utah,2,15,2020-09-16,2020-09-28,26.8,33.9,38.5,False,False,True
Utah,2,16,2020-09-30,2020-10-12,West,23.5,31.1,36.1,Utah,2,16,2020-09-30,2020-10-12,23.5,31.1,36.1,False,False,True
Utah,2,17,2020-10-14,2020-10-26,West,22.4,29.1,33.1,Utah,2,17,2020-10-14,2020-10-26,22.4,29.1,33.1,False,False,True
Utah,3,18,2020-10-28,2020-11-09,West,24.3,33.0,36.4,Utah,3,18,2020-10-28,2020-11-09,24.3,33.0,36.4,False,False,True
Utah,3,19,2020-11-11,2020-11-23,West,28.7,38.0,44.3,Utah,3,19,2020-11-11,2020-11-23,28.7,38.0,44.3,False,False,True
Utah,3,20,2020-11-25,2020-12-07,West,32.4,37.3,44.2,Utah,3,20,2020-11-25,2020-12-07,32.4,37.3,44.2,False,False,True
Utah,3,21,2020-12-09,2020-12-21,West,29.0,34.6,40.6,Utah,3,21,2020-12-09,2020-12-21,29.0,34.6,40.6,False,False,True
Utah,3,22,2021-01-06,2021-01-18,West,29.5,38.5,42.8,Utah,3,22,2021-01-06,2021-01-18,29.5,38.5,42.8,False,False,True
Utah,3,23,2021-01-20,2021-02-01,West,28.2,35.9,40.9,Utah,3,23,2021-01-20,2021-02-01,28.2,35.9,40.9,False,False,True
Utah,3,24,2021-02-03,2021-02-15,West,28.7,35.6,40.2,Utah,3,24,2021-02-03,2021-02-15,28.7,35.6,40.2,False,False,True
Utah,3,25,2021-02-17,2021-03-01,West,25.4,32.4,36.8,Utah,3,25,2021-02-17,2021-03-01,25.4,32.4,36.8,False,False,True
Utah,3,26,2021-03-03,2021-03-15,West,24.0,27.1,32.6,Utah,3,26,2021-03-03,2021-03-15,24.0,27.1,32.6,False,False,True
Utah,3,27,2021-03-17,2021-03-29,West,23.1,25.8,31.5,Utah,3,27,2021-03-17,2021-03-29,23.1,25.8,31.5,False,False,True
Utah,3.1,28,2021-04-14,2021-04-26,West,17.8,20.2,25.1,Utah,3.1,28,2021-04-14,2021-04-26,17.8,20.2,25.1,False,False,True
Utah,3.1,29,2021-04-28,2021-05-10,West,21.0,25.8,30.1,Utah,3.1,29,2021-04-28,2021-05-10,21.0,25.8,30.1,False,False,True
Utah,3.1,30,2021-05-12,2021-05-24,West,20.6,22.9,27.7,Utah,3.1,30,2021-05-12,2021-05-24,20.6,22.9,27.7,False,False,True
Utah,3.1,31,2021-05-26,2021-06-07,West,19.1,25.2,29.0,Utah,3.1,31,2021-05-26,2021-06-07,19.1,25.2,29.0,False,False,True
Utah,3.1,32,2021-06-09,2021-06-21,West,20.7,26.5,29.8,Utah,3.1,32,2021-06-09,2021-06-21,20.7,26.5,29.8,False,False,True
Utah,3.1,33,2021-06-23,2021-07-05,West,18.8,24.5,28.1,Utah,3.1,33,2021-06-23,2021-07-05,18.8,24.5,28.1,False,False,True
Utah,3.2,34,2021-07-21,2021-08-02,West,24.0,27.8,32.2,Utah,3.2,34,2021-07-21,2021-08-02,24.0,27.8,32.2,False,False,True
Utah,3.2,35,2021-08-04,2021-08-16,West,21.4,29.2,33.0,Utah,3.2,35,2021-08-04,2021-08-16,21.4,29.2,33.0,False,False,True
Utah,3.2,36,2021-08-18,2021-08-30,West,24.2,29.7,33.7,Utah,3.2,36,2021-08-18,2021-08-30,24.2,29.7,33.7,False,False,True
Utah,3.2,37,2021-09-01,2021-09-13,West,21.0,26.7,29.9,Utah,3.2,37,2021-09-01,2021-09-13,21.0,26.7,29.9,False,False,True
Utah,3.2,38,2021-09-15,2021-09-27,West,25.6,30.1,35.6,Utah,3.2,38,2021-09-15,2021-09-27,25.6,30.1,35.6,False,False,True
Utah,3.2,39,2021-09-29,2021-10-11,West,22.6,26.5,31.1,Utah,3.2,39,2021-09-29,2021-10-11,22.6,26.5,31.1,False,False,True
Utah,3.3,40,2021-12-01,2021-12-13,West,22.6,28.0,32.5,Utah,3.3,40,2021-12-01,2021-12-13,22.6,28.0,32.5,False,False,True
Utah,3.3,41,2021-12-29,2022-01-10,West,23.6,30.4,34.3,Utah,3.3,41,2021-12-29,2022-01-10,23.6,30.4,34.3,False,False,True
Utah,3.3,42,2022-01-26,2022-02-07,West,19.8,24.2,28.3,Utah,3.3,42,2022-01-26,2022-02-07,19.8,24.2,28.3,False,False,True
Utah,3.4,43,2022-03-02,2022-03-14,West,22.5,27.7,31.6,Utah,3.4,43,2022-03-02,2022-03-14,22.5,27.7,31.6,False,False,True
Utah,3.4,44,2022-03-30,2022-04-11,West,22.2,27.4,31.1,Utah,3.4,44,2022-03-30,2022-04-11,22.2,27.4,31.1,False,False,True
Utah,3.4,45,2022-04-27,2022-05-09,West,24.8,31.9,36.9,Utah,3.4,45,2022-04-27,2022-05-09,24.8,31.9,36.9,False,False,True
Utah,3.5,46,2022-06-01,2022-06-13,West,24.7,30.9,34.7,Utah,3.5,46,2022-06-01,2022-06-13,24.7,30.9,34.7,False,False,True
Utah,3.5,47,2022-06-29,2022-07-11,West,29.1,32.1,38.8,Utah,3.5,47,2022-06-29,2022-07-11,29.1,32.1,38.8,False,False,True
Utah,3.5,48,2022-07-27,2022-08-08,West,23.0,28.3,32.9,Utah,3.5,48,2022-07-27,2022-08-08,23.0,28.3,32.9,False,False,True
Utah,3.6,49,2022-09-14,2022-09-26,West,26.5,32.9,36.8,Utah,3.6,49,2022-09-14,2022-09-26,26.5,32.9,36.8,False,False,True
Utah,3.6,50,2022-10-05,2022-10-17,West,26.7,32.3,37.7,Utah,3.6,50,2022-10-05,2022-10-17,26.7,32.3,37.7,False,False,True
Utah,3.6,51,2022-11-02,2022-11-14,West,20.6,29.8,33.3,Utah,3.6,51,2022-11-02,2022-11-14,20.6,29.8,33.3,False,False,True
Utah,3.7,52,2022-12-09,2022-12-19,West,22.6,29.2,33.3,Utah,3.7,52,2022-12-09,2022-12-19,22.6,29.2,33.3,False,False,True
Utah,3.7,53,2023-01-04,2023-01-16,West,22.9,27.9,32.1,Utah,3.7,53,2023-01-04,2023-01-16,22.9,27.9,32.1,False,False,True
Utah,3.7,54,2023-02-01,2023-02-13,West,23.1,27.9,33.3,Utah,3.7,54,2023-02-01,2023-02-13,23.1,27.9,33.3,False,False,True
Utah,3.8,55,2023-03-01,2023-03-13,West,24.3,29.7,35.7,Utah,3.8,55,2023-03-01,2023-03-13,24.3,29.7,35.7,False,False,True
Utah,3.8,56,2023-03-29,2023-04-10,West,23.1,29.0,34.5,Utah,3.8,56,2023-03-29,2023-04-10,23.1,29.0,34.5,False,False,True
Utah,3.8,57,2023-04-26,2023-05-08,West,22.9,33.3,36.6,Utah,3.8,57,2023-04-26,2023-05-08,22.9,33.3,36.6,False,False,True
Utah,3.9,58,2023-06-07,2023-06-19,West,25.2,30.9,36.5,Utah,3.9,58,2023-06-07,2023-06-19,25.2,30.9,36.5,False,False,True
Utah,3.9,59,2023-06-28,2023-07-10,West,24.5,29.0,35.1,Utah,3.9,59,2023-06-28,2023-07-10,24.5,29.0,35.1,False,False,True
Utah,3.9,60,2023-07-26,2023-08-07,West,23.9,29.3,35.8,Utah,3.9,60,2023-07-26,2023-08-07,23.9,29.3,35.8,False,False,True
Utah,3.10,61,2023-08-23,2023-09-04,West,19.4,26.4,29.0,Utah,3.10,61,2023-08-23,2023-09-04,19.4,26.4,29.0,False,False,True
Utah,3.10,62,2023-09-20,2023-10-02,West,22.6,35.0,38.2,Utah,3.10,62,2023-09-20,2023-10-02,22.6,35.0,38.2,False,False,True
Vermont,1,1,2020-04-23,2020-05-05,Northeast,20.7,30.6,33.9,Vermont,1,1,2020-04-23,2020-05-05,20.7,30.6,33.9,True,False,False
Vermont,1,2,2020-05-07,2020-05-12,Northeast,26.8,31.8,35.7,Vermont,1,2,2020-05-07,2020-05-12,26.8,31.8,35.7,True,False,False
Vermont,1,3,2020-05-14,2020-05-19,Northeast,19.0,25.8,29.6,Vermont,1,3,2020-05-14,2020-05-19,19.0,25.8,29.6,True,False,False
Vermont,1,4,2020-05-21,2020-05-26,Northeast,19.4,23.3,28.8,Vermont,1,4,2020-05-21,2020-05-26,19.4,23.3,28.8,True,False,False
Vermont,1,5,2020-05-28,2020-06-02,Northeast,23.5,31.8,35.3,Vermont,1,5,2020-05-28,2020-06-02,23.5,31.8,35.3,True,False,False
Vermont,1,6,2020-06-04,2020-06-09,Northeast,25.1,29.8,33.7,Vermont,1,6,2020-06-04,2020-06-09,25.1,29.8,33.7,True,False,False
Vermont,1,7,2020-06-11,2020-06-16,Northeast,26.2,33.0,36.3,Vermont,1,7,2020-06-11,2020-06-16,26.2,33.0,36.3,True,False,False
Vermont,1,8,2020-06-18,2020-06-23,Northeast,18.4,25.0,27.9,Vermont,1,8,2020-06-18,2020-06-23,18.4,25.0,27.9,True,False,False
Vermont,1,9,2020-06-25,2020-06-30,Northeast,22.3,29.7,32.8,Vermont,1,9,2020-06-25,2020-06-30,22.3,29.7,32.8,True,False,False
Vermont,1,10,2020-07-02,2020-07-07,Northeast,22.2,29.2,32.2,Vermont,1,10,2020-07-02,2020-07-07,22.2,29.2,32.2,True,False,False
Vermont,1,11,2020-07-09,2020-07-14,Northeast,20.7,33.4,35.4,Vermont,1,11,2020-07-09,2020-07-14,20.7,33.4,35.4,True,False,False
Vermont,1,12,2020-07-16,2020-07-21,Northeast,21.4,29.2,33.2,Vermont,1,12,2020-07-16,2020-07-21,21.4,29.2,33.2,True,False,False
Vermont,2,13,2020-08-19,2020-08-31,Northeast,19.5,28.0,32.0,Vermont,2,13,2020-08-19,2020-08-31,19.5,28.0,32.0,True,False,False
Vermont,2,14,2020-09-02,2020-09-14,Northeast,19.6,30.2,34.5,Vermont,2,14,2020-09-02,2020-09-14,19.6,30.2,34.5,True,False,False
Vermont,2,15,2020-09-16,2020-09-28,Northeast,22.9,33.0,36.6,Vermont,2,15,2020-09-16,2020-09-28,22.9,33.0,36.6,True,False,False
Vermont,2,16,2020-09-30,2020-10-12,Northeast,30.1,36.9,44.0,Vermont,2,16,2020-09-30,2020-10-12,30.1,36.9,44.0,True,False,False
